original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,label,class_name,view,image_name
45022.88671875,55478.36328125,164653178501255.3,9.389586178761066,5186.7978515625,3.4467177456584785,65168.6953125,3269.9213878396276,49947.441944777966,49570.890625,36813.9765625,28354.71875,2193.765175819078,50123.92761167878,0.41991734418733045,164653178501255.3,0.0018058917485177517,17661162.393849313,305127.76361826004,43755117701.71159,15989642.078555236,112554.10592404526,652.1388633578431,0.9884787475358363,20.161596200980387,5.732538091796736,245.64890198645617,0.10893097452149993,0.0491579123304377,0.9994946863370795,0.982724539451402,-0.3550518444546202,0.9993644043819987,0.05087485330986882,526.4525352328429,2.7923525319288253e-05,15.446630820785527,0.9901524908265966,0.00012254901960784314,1052.905070465686,10.373999993587384,28301.56119685078,116.46442476228886,0.0018065182453937372,28221.3259381033,305406.3036032822,1.0503342691836386,320610.2460717554,2.2815299522015823e-05,2.2450484583664906e-05,9.498250066551448,62410.30521646063,0.9680669037283132,0.9837188720703125,0.01695916673517571,0.9877875197554035,301714.92207667424,2.2361097409815536e-05,116.46442476228886,0.0018065182453937372,28221.3259381033,305406.3036032822,1.0503342691836386,320610.2460717554,2.2815299522015823e-05,2.2450484583664906e-05,62410.30521646063,0.9680669037283132,0.9877875197554035,301714.92207667424,2.2361097409815536e-05,9.498250066551448,0.9837188720703125,0.01695916673517571,9.574244156032554,61444.91323852539,0.9375749700702727,0.0321428244933486,118.35092163085938,28257.647028740495,305353.4118347168,1.09832763671875,335059.8395690918,2.2917871790831664e-05,2.2203500927940703e-05,0.9757741292317709,298032.15142822266,2.202666239427097e-05,0.002475025895835126,0.0006879472602599559,5914839.729983096,0.5977420014162693,339.1203498798772,0,Benign,MLO,Mass-Training_P_00004_LEFT_MLO_1_1-2.dcm
39405.224609375,58591.046875,164040247108999.0,9.974735041906666,9390.306640625,2.283509728474732,65358.03125,5458.8308787915175,49580.74514275789,50218.57421875,32795.3671875,32562.6640625,3969.2574575374297,50030.54595341321,-0.09778658053311938,164040247108999.0,0.0010999245569109917,44805239.48548088,525348.4723651961,186809905082.29434,-15596702.909944674,285770.1398851243,489.9522977941176,0.9965768731920829,17.404381127450982,5.529722382043709,187.03981536454577,0.12146692842090508,0.057018697273697946,0.9997121432367788,0.9869333263919327,-0.4226215076873842,0.9998908926881689,0.059231225044754456,673.8163143382353,2.2245096912846022e-05,15.732086670352853,0.9967907453550235,0.00010723039215686274,1347.6326286764706,10.956967686219443,71565.0230457296,70.71842727385841,0.0010998884421092822,71542.33713404855,524178.0514184397,1.0586039567002612,555175.6501182033,2.1245910076117694e-05,2.0922844168827947e-05,10.097133915005715,61907.25251959686,0.9628476502363579,0.9810791015625,0.01966040817595379,0.9857556587242338,516668.5906221054,2.0843607569516813e-05,70.71842727385841,0.0010998884421092822,71542.33713404855,524178.0514184397,1.0586039567002612,555175.6501182033,2.1245910076117694e-05,2.0922844168827947e-05,61907.25251959686,0.9628476502363579,0.9857556587242338,516668.5906221054,2.0843607569516813e-05,10.097133915005715,0.9810791015625,0.01966040817595379,10.180066001208083,60804.521575927734,0.9278033687733114,0.03711169958114624,72.08465576171875,71687.41984647512,524250.7471008301,1.114227294921875,584600.5545654297,2.1262874741508287e-05,2.063171127907634e-05,0.9718331231011285,509388.9148601956,2.0475413048851344e-05,0.0011086613582435346,0.0013156416839755843,5994974.869824018,0.9974558286570663,709.0970857033104,0,Benign,MLO,Mass-Training_P_00004_RIGHT_MLO_1_1-1.dcm
45752.228515625,58991.45703125,188158785641839.8,9.502123203961599,6818.9267578125,2.4933401813586413,65075.99609375,3941.580245514153,53364.48827505112,54061.53515625,38486.0,26589.99609375,2874.284350210159,53582.41521586151,-0.5389612603397415,188158785641839.8,0.0015595904551446438,23306611.50691882,392459.03239889705,54137077716.25239,-30855776.033305652,147260.3144216934,851.7383731617645,0.9884987297510288,23.109083946078435,5.92491789511423,317.7086123348649,0.097699356276214,0.041958797377086285,0.9992508802927578,0.9790202459830556,-0.3498437806932784,0.9993495428076978,0.04349326365725106,596.5374157475487,2.3311393529531913e-05,15.671723226684591,0.9902003475666342,0.00013786764705882353,1193.0748314950981,10.478373203965283,37028.013198713794,100.73445331353258,0.0015582954847090616,37300.55109201497,392388.4084524473,1.0417362786956252,409446.78653858055,2.174760505751862e-05,2.1546143208873203e-05,9.597428300287197,62905.717313285066,0.9731099145053689,0.98638916015625,0.013948573777030716,0.9897550000343762,388214.3250894643,2.149679290665238e-05,100.73445331353258,0.0015582954847090616,37300.55109201497,392388.4084524473,1.0417362786956252,409446.78653858055,2.174760505751862e-05,2.1546143208873203e-05,62905.717313285066,0.9731099145053689,0.9897550000343762,388214.3250894643,2.149679290665238e-05,9.597428300287197,0.98638916015625,0.013948573777030716,9.662529136724059,62085.341400146484,0.9473471282981336,0.02681635320186615,102.20932006835938,37290.7419910559,392602.83821105957,1.082000732421875,426094.534072876,2.1714158377053997e-05,2.1318521226646328e-05,0.9796863132052951,384319.19347127277,2.122061328180557e-05,0.002644338298898705,0.0006508260076015239,5759803.499254244,1.2281216658300171,234.74713759467534,0,Benign,MLO,Mass-Training_P_00018_RIGHT_MLO_1_1-2.dcm
23088.1630859375,50961.521484375,112171894824496.81,10.477981531661218,12269.94921875,2.896119284882369,65474.35546875,8113.3724491732955,40075.50438401103,42634.8125,11662.6708984375,53811.6845703125,5433.987044880559,41371.57577211596,-0.67990946994488,112171894824496.81,0.0009098285809159279,105561230.23504531,1463673.5082414225,1306649425828.0117,-374580103.6676596,670993.7297211068,1476.0141237745104,0.9956101694171836,30.444056372549017,6.318354658297311,549.1735553595672,0.0800633917292958,0.032367857071716855,0.9996818989371012,0.9861691787132019,-0.4439737186244025,0.9999543892307882,0.03396106368252279,1138.5491115196073,1.4470447626814203e-05,16.30111526930592,0.9975041956425462,6.127450980392157e-05,2277.0982230392156,11.445614125656185,168117.43596122038,59.01205617994851,0.0009097953560573595,168810.13205168332,1463036.0480088803,1.031312150224319,1508354.6460077395,2.486792181697412e-05,2.4776680264226627e-05,10.544971010854228,63542.59551670444,0.9796431789572552,0.9897308349609375,0.010453064826267957,0.9922747431766441,1451894.9785762127,2.4754115733064514e-05,59.01205617994851,0.0009097953560573595,168810.13205168332,1463036.0480088803,1.031312150224319,1508354.6460077395,2.486792181697412e-05,2.4776680264226627e-05,63542.59551670444,0.9796431789572552,0.9922747431766441,1451894.9785762127,2.4754115733064514e-05,10.544971010854228,0.9897308349609375,0.010453064826267957,10.59068678431264,62910.55310058594,0.9599388595670462,0.020299612544476986,59.62652587890625,168897.23570929468,1462850.9745483398,1.061798095703125,1552221.4439086914,2.4732371130434168e-05,2.4552199972167465e-05,0.9846522013346354,1440695.0007154676,2.4507400514879184e-05,0.00041508284535066923,0.0008919525319455951,32226330.51419878,1.4707710877954647,1803.840605513385,0,Benign,MLO,Mass-Training_P_00021_LEFT_MLO_1_1-1.dcm
6032.73974609375,38554.208984375,44426632376381.18,10.73533436708515,22195.349365234375,2.0144627997824442,63954.84765625,10459.038051029318,22943.262713309377,23828.6962890625,680.2238159179688,63274.62384033203,8256.776543478132,26036.447764401993,0.04259446881729568,44426632376381.18,0.0006496752612292767,151503308.2565012,1035547.6819852933,1870344903163.9624,38929176.2556244,964172.1247985492,1337.4700827205872,0.9972295043160397,27.698177083333338,6.203275775931011,570.2810689808964,0.08916563131705182,0.03802492053638812,0.9997920891807502,0.9892626829416702,-0.47456868328878754,0.9999811872228579,0.039513625312887934,891.5374463848035,1.3467157313292982e-05,16.373651897121178,0.9982833345879278,8.425245098039216e-05,1783.074892769608,11.70181067987169,241377.39872031746,42.02064340678019,0.0006492883495593217,242412.0811909318,1038704.0424920424,1.038289193114744,1072353.26473315,2.9558064350501545e-05,2.9046407937162382e-05,10.81365313140999,63123.87916808307,0.9753682000074642,0.987518310546875,0.012850535074528031,0.9906256760097655,1030482.7592323619,2.891954529478411e-05,42.02064340678019,0.0006492883495593217,242412.0811909318,1038704.0424920424,1.038289193114744,1072353.26473315,2.9558064350501545e-05,2.9046407937162382e-05,63123.87916808307,0.9753682000074642,0.9906256760097655,1030482.7592323619,2.891954529478411e-05,10.81365313140999,0.987518310546875,0.012850535074528031,10.86542725562108,62366.0436706543,0.9516303050331771,0.024675901979207993,42.577117919921875,242405.99914205796,1036701.6369171143,1.075225830078125,1102812.5524749756,2.9860052727538067e-05,2.8851633274385346e-05,0.9813800387912326,1020360.9420581394,2.8600516171215088e-05,0.00042713550936987775,0.0013566826162163567,34806456.3525344,1.782902972145583,2733.847328141322,0,Benign,MLO,Mass-Training_P_00021_RIGHT_MLO_1_1-1.dcm
52089.140625,61300.896484375,212776074464447.03,9.157777335502077,5104.6005859375,2.985143508217586,65268.9453125,2931.9008128345995,56863.991116166115,57132.755859375,44359.84375,20909.1015625,2094.518881481329,56979.86695140477,-0.5094311536021648,212776074464447.03,0.0019932547584176064,13191752.140371123,272366.2265012254,21104319475.09984,-12476407.165839624,83973.62178687823,267.3808363970589,0.9936520025149093,12.969469975490195,5.102634629035576,99.17368495191715,0.14859740205949584,0.07549566478741429,0.9996187941520402,0.9848748169463246,-0.3788081732442442,0.999514103779951,0.07839658719437843,501.4375995710783,4.267474405126633e-05,14.84336707218534,0.9941666839883666,0.00016084558823529412,1002.8751991421568,10.143681096662114,21060.250655818818,127.29340014092226,0.0019931637068961445,21097.218602942827,272020.2329288343,1.0800908165661942,294237.89718938386,2.590801297335778e-05,2.5297477489904304e-05,9.321692388557716,60701.0679245283,0.9504590609023456,0.9745025634765625,0.027077100296133864,0.9808482737023408,266692.04634624254,2.5152056656986146e-05,127.29340014092226,0.0019931637068961445,21097.218602942827,272020.2329288343,1.0800908165661942,294237.89718938386,2.590801297335778e-05,2.5297477489904304e-05,60701.0679245283,0.9504590609023456,0.9808482737023408,266692.04634624254,2.5152056656986146e-05,9.321692388557716,0.9745025634765625,0.027077100296133864,9.430867066033597,59276.077056884766,0.9044811562635005,0.0498897572979331,130.62994384765625,21106.74047568068,272167.1276550293,1.15447998046875,315053.2106323242,2.602328398683054e-05,2.4846507913428546e-05,0.9622107611762153,261662.1640701294,2.4559240880214155e-05,0.0020307796210421807,0.0012034433839668878,1720796.2418542358,0.41852803175497877,309.2813675761797,0,Benign,MLO,Mass-Training_P_00026_LEFT_MLO_1_1-1.dcm
44303.849609375,59759.6953125,182314014506597.88,9.780595279291918,9757.53125,2.040910383348623,64893.96875,5006.365015363583,52419.68127679825,53053.6328125,35867.79296875,29026.17578125,3915.9380804745138,52743.63554490477,-0.2560859531075406,182314014506597.88,0.0012225527316331863,34068105.33262918,494741.44083946076,95263783859.69542,-26280812.669549514,216455.50771686275,1344.4812193627445,0.9876539826661204,29.179748774509804,6.25311606010358,493.02348081923867,0.08294214660254857,0.03446389777644507,0.9990073050989031,0.9758363296580241,-0.35937111599047894,0.9995570353829023,0.03505890074581598,664.0509650735296,1.7259385850694445e-05,16.044884730149015,0.9894246494392577,7.659313725490196e-05,1328.1019301470587,10.757619830545508,54449.99723405637,79.15362287514088,0.001222091168230803,54483.7702152143,494039.0535750127,1.0357732866031588,512984.1448686872,2.4178929236768578e-05,2.4027603007778597e-05,9.862081582538647,63268.603266995015,0.9768346472385712,0.9882965087890625,0.011948881731149913,0.9911939182153328,489367.6726494671,2.3990502539629372e-05,79.15362287514088,0.001222091168230803,54483.7702152143,494039.0535750127,1.0357732866031588,512984.1448686872,2.4178929236768578e-05,2.4027603007778597e-05,63268.603266995015,0.9768346472385712,0.9911939182153328,489367.6726494671,2.3990502539629372e-05,9.862081582538647,0.9882965087890625,0.011948881731149913,9.91879493640692,62554.69494628906,0.9545088950544596,0.023103236220777035,80.1212158203125,54508.81215090654,494459.71492004395,1.070465087890625,531791.0117034912,2.4093624183959972e-05,2.3795814375408118e-05,0.9825193617078993,485191.02316029865,2.3722084456073578e-05,0.0027246856265663436,0.0005637093371493927,10508975.689652301,2.0211917446789385,241.2412487851951,0,Benign,MLO,Mass-Training_P_00027_RIGHT_MLO_1_1-1.dcm
30444.908203125,45861.794921875,103820931532129.69,9.778325264027469,8778.58203125,2.84361414679953,65036.14453125,4906.666373937158,39353.54484704137,40789.5234375,21990.5078125,43045.63671875,3592.257214130598,39801.78004211648,-0.3964881397333392,103820931532129.69,0.001348954625427723,35480202.492925465,541193.7603247543,144586331051.8397,-43976051.81067531,225835.59235787374,1131.7011335784312,0.9900276280677328,24.725643382352942,6.024183509378799,520.3436929071376,0.09625839858563882,0.04184124806992617,0.999621059033668,0.9860124502024488,-0.37956622163381404,0.999700906195171,0.04390044242401794,696.4321844362742,2.0778352414035474e-05,15.842378616527638,0.9930991526815617,9.191176470588235e-05,1392.8643688725492,10.753185221816995,56741.82337286302,87.14799461725264,0.001347975972796285,56829.651460134635,540867.920851959,1.041283197475677,562671.2763607678,2.154498027009532e-05,2.1364760354001184e-05,9.871070139580263,62918.658937990134,0.9732047290527622,0.9864959716796875,0.013718045168682495,0.9897995046909991,535497.3509058895,2.1319932350291007e-05,87.14799461725264,0.001347975972796285,56829.651460134635,540867.920851959,1.041283197475677,562671.2763607678,2.154498027009532e-05,2.1364760354001184e-05,62918.658937990134,0.9732047290527622,0.9897995046909991,535497.3509058895,2.1319932350291007e-05,9.871070139580263,0.9864959716796875,0.013718045168682495,9.93370977744126,62104.47866821289,0.9476391398347914,0.026492244563996792,88.40509033203125,56767.98302378877,540686.1549377441,1.08123779296875,583561.4667358398,2.1490547156800942e-05,2.113537775273245e-05,0.9798092312282987,530046.5119654337,2.1046809311947626e-05,0.0012755223362377844,0.0006667321875640662,15493864.422589919,0.989592146139144,638.9622373275763,0,Benign,MLO,Mass-Training_P_00044_RIGHT_MLO_1_1-2.dcm
4881.3251953125,50323.29296875,85240462516419.45,10.912280685394842,30070.225830078125,1.8092641122733524,65228.34765625,14853.32606877735,31858.60685877502,37350.228515625,863.79296875,64364.5546875,12180.712229071023,36064.75061785375,-0.47153163677421983,85240462516419.45,0.0005961195565760136,285695406.1459955,1997784.5961550248,6009050122353.325,-1162728654.9067817,1820859.9970962945,1107.031801470587,0.9987847949124083,22.59678308823529,5.903313780623039,596.4171955338315,0.10552729680457322,0.047528982454484024,0.9998359068344995,0.9913842249962499,-0.5069076953623506,0.9999921699290735,0.04945157384650795,1242.1136642156855,1.4518201007425035e-05,16.295041729400758,0.9992375545838879,9.191176470588235e-05,2484.2273284313724,11.879774241609674,455491.7572244413,38.41842080788666,0.0005955051741929916,455560.59561399464,1999494.8076231515,1.0481445887714294,2087673.3638745078,4.84800628190155e-05,4.6211618764222445e-05,11.005914828321016,62540.5162910376,0.9694099930408532,0.984405517578125,0.016210589387246226,0.9883083086186288,1978193.4896826872,4.5673487478683614e-05,38.41842080788666,0.0005955051741929916,455560.59561399464,1999494.8076231515,1.0481445887714294,2087673.3638745078,4.84800628190155e-05,4.6211618764222445e-05,62540.5162910376,0.9694099930408532,0.9883083086186288,1978193.4896826872,4.5673487478683614e-05,11.005914828321016,0.984405517578125,0.016210589387246226,11.066611567104767,61611.79443359375,0.9401213750243187,0.030826564878225327,39.067291259765625,457113.79874821356,1996809.1691131592,1.09417724609375,2169098.970779419,5.0632999726398385e-05,4.621821208642374e-05,0.9767947726779513,1954468.4481107923,4.514304298072814e-05,0.00016317697622990414,0.0018108460799483184,34264198.56863037,2.177580293400793,5072.465328397557,0,Benign,MLO,Mass-Training_P_00044_RIGHT_MLO_2_1-2.dcm
37452.46484375,58683.970703125,159819537392008.47,10.179976335784618,9957.955078125,2.947911780833991,64809.23828125,6079.199129075688,48776.96796873212,49188.330078125,24145.224609375,40664.013671875,4207.859492722829,49382.715692142614,-0.5356668713457993,159819537392008.47,0.0009949770756065845,59460004.908269815,1069601.6101715688,419788700681.2547,-124211744.00618452,377656.26182518044,1284.011657475491,0.9932231449263771,28.38016237745098,6.218931672876243,478.57804090500616,0.08490746451366227,0.03523846318807403,0.9995162787173568,0.9830352680488004,-0.4107520996121709,0.9998830466800523,0.03652615230811269,987.6783624387252,1.579604392691512e-05,16.17416034858467,0.9945951973392453,7.659313725490196e-05,1975.356724877451,11.151155818529627,94735.06837066391,64.46865690073012,0.0009951477532798747,95054.05105379967,1068274.5383356744,1.0350554929533982,1106435.0961980766,2.020170295581976e-05,2.0023221614482226e-05,10.255688086177013,63306.089761202784,0.977202194421419,0.9885101318359375,0.01167354961869,0.9913390344174654,1058901.0907148137,1.9978689586124003e-05,64.46865690073012,0.0009951477532798747,95054.05105379967,1068274.5383356744,1.0350554929533982,1106435.0961980766,2.020170295581976e-05,2.0023221614482226e-05,63306.089761202784,0.977202194421419,0.9913390344174654,1058901.0907148137,1.9978689586124003e-05,10.255688086177013,0.9885101318359375,0.01167354961869,10.308330144692075,62604.39099121094,0.955267196521163,0.022634773515164852,65.20681762695312,95136.23491905048,1068475.3714752197,1.069122314453125,1143622.9698028564,2.0204619369558037e-05,1.9851915267259566e-05,0.9828211466471354,1049853.2484707301,1.9763826534025606e-05,0.0008454790885562375,0.000788306912313474,19484623.89520422,1.537050656570451,794.2172270048327,0,Benign,MLO,Mass-Training_P_00061_RIGHT_MLO_1_1-1.dcm
